Date,Price,Open,High,Low,Vol.,Change %,Gini,Kvalue,Standard_Deviation,Skewness,Kurtosis
2011-07-10,14.9,14.4,15.7,14.4,45.28K,3.62%,0.8221155077474709,0.8342105263157895,0.4062019202319595,1.864911515854105,5.846919241154173
2011-07-11,14.2,14.9,15.2,13.8,49.16K,-4.63%,0.8199369706768389,0.8298429319371727,0.14832396974237644,0.6361120507703504,28676.349064975188
2011-07-12,14.0,14.2,14.6,13.9,26.36K,-1.41%,0.8192000100280786,0.8307291666666667,0.13038404810459162,-0.4522421794645964,23926.8258422558
2011-07-13,13.9,14.0,14.1,13.9,10.34K,-0.43%,0.8190265045834993,0.8316062176165803,0.3114482300481818,-1.551461171382149,-239.83630736703515
2011-07-14,14.0,13.9,14.1,13.7,17.66K,0.00%,0.8188450637987154,0.8273195876288659,0.30495901363977984,-0.5566720847043167,-1549.4564046631492
2011-07-15,13.8,14.0,14.1,13.5,24.82K,-1.29%,0.8180930446798711,0.8282051282051281,0.2774887385104989,-0.9286174912350406,-354.2257548758141
2011-07-16,13.7,13.8,13.8,13.5,17.26K,-0.65%,0.8179010838785274,0.8290816326530612,0.26457513110673975,-0.798409328015844,1244.2901641276596
2011-07-17,13.2,13.7,13.8,13.0,34.38K,-4.08%,0.8161543243781575,0.8299492385786802,0.2588435821111837,-0.5009524477285657,608.8764801023094
2011-07-18,13.5,13.2,13.9,12.5,75.90K,2.43%,0.8149983244769974,0.8257575757575757,0.14832396974240636,0.5209966658717671,-14537.1350312348
2011-07-19,13.9,13.5,14.7,13.4,67.58K,2.74%,0.8135251730349863,0.8266331658291457,0.10954451150169632,1.1555314177607257,-33888.31021374981
2011-07-20,13.7,13.9,14.0,13.4,23.18K,-1.16%,0.812764705882353,0.8274999999999999,0.15165750888150845,1.7577504564465745,4728.03893504719
2011-07-21,13.6,13.7,13.8,13.4,25.02K,-0.58%,0.8125763661130305,0.8283582089552239,0.21679483388711773,0.553330237552621,-189.37290732074703
2011-07-22,13.7,13.6,13.8,13.4,15.17K,0.66%,0.8123808859759215,0.8242574257425742,0.178885438200379,0.11687486285107203,18224.559852826842
2011-07-23,13.7,13.7,13.8,13.5,22.46K,0.00%,0.8133051180647102,0.8251231527093597,0.14832396974238773,-0.5552151800275209,1100.3034640045535
2011-07-24,14.0,13.7,14.1,13.6,26.62K,2.19%,0.8121373695677101,0.8259803921568627,0.2280350850201373,-1.4836467412383585,2612.255689887038
2011-07-25,14.1,14.0,14.7,13.8,31.58K,0.50%,0.8119329838158195,0.8268292682926829,0.268328157300241,-0.16704695297410305,-1289.26771631615
2011-07-26,13.9,14.1,14.1,13.8,16.79K,-1.21%,0.8111548645529228,0.8228155339805825,0.21908902300239724,0.5859454197894904,-3076.0836213862967
2011-07-27,13.9,13.9,14.1,13.9,11.51K,0.43%,0.8120671598932468,0.8236714975845411,0.19493588689655542,1.9633314488220752,1376.9610508296018
2011-07-28,13.5,13.9,13.9,13.3,32.74K,-3.23%,0.8106036944494022,0.8245192307692307,0.17320508075731933,-1.9566345552870974,-11107.943863417902
2011-07-29,13.5,13.5,13.7,13.3,7.26K,0.00%,0.8115098968683044,0.8253588516746411,0.5932958789677832,-1.8531150472577018,104.0121176035836
2011-07-30,13.5,13.5,13.6,13.4,6.10K,0.00%,0.8124074687879792,0.8261904761904761,1.7555625878903225,-1.747812553163742,4.367199405466887
2011-07-31,13.4,13.5,14.9,12.8,45.72K,-1.33%,0.812189375758541,0.8270142180094786,1.7008821240756735,-0.6961556348345519,-1.5909163832742432
2011-08-01,13.1,13.4,13.6,12.9,21.75K,-1.95%,0.8110157305329209,0.8231132075471699,1.5801898620103183,0.35314514906677386,-1.1005264570988125
2011-08-02,12.1,13.1,13.1,11.5,57.24K,-7.94%,0.8088301498488649,0.823943661971831,2.0462160198767423,-0.7637610747390468,0.92662561190548
2011-08-03,9.3,12.1,12.2,8.7,90.29K,-23.15%,0.8082768174675379,0.8247663551401869,1.6483324907312342,-0.4524005220643266,-0.4647452137608627
2011-08-04,10.8,9.3,11.1,9.3,50.09K,16.09%,0.8062656578181542,0.8209302325581396,1.688786546606835,0.3637548680323563,-2.711631271055405
2011-08-05,9.8,10.8,11.0,9.5,30.77K,-8.84%,0.8040854363513137,0.8217592592592593,1.446374778541247,0.02273766957660276,-1.3009880539168879
2011-08-06,6.6,9.8,9.9,5.7,102.41K,-33.16%,0.8038765303039748,0.8225806451612903,1.4959946523969399,0.050706683788463096,0.7625337830598072
2011-08-07,7.9,6.6,9.5,6.0,89.83K,20.61%,0.8017350187442307,0.8188073394495412,1.105893304076045,-0.46836038649008405,11.059790722997304
2011-08-08,7.8,7.9,8.2,7.1,34.04K,-1.27%,0.8016391523240838,0.819634703196347,0.9071934744034631,-1.823318455843735,-16.412554315438612
2011-08-09,10.0,7.8,12.1,7.7,114.47K,28.08%,0.8001048600346494,0.8204545454545455,0.2949576240754231,-0.5136159105105094,1031.9735015180238
2011-08-10,10.0,10.0,10.4,9.5,24.25K,0.00%,0.8010093629304202,0.8212669683257918,0.5357238094393565,0.9018521960739609,124.64764386376196
2011-08-11,9.5,10.0,10.5,8.4,58.12K,-5.21%,0.7995090899282516,0.8175675675675675,0.7348469228350978,0.27167127204014857,54.537813502193785
2011-08-12,9.5,9.5,9.8,8.9,41.59K,0.00%,0.8004081523052551,0.8183856502242153,0.6819090848494451,-0.9137373884769238,87.91129338230553
2011-08-13,10.1,9.5,10.3,9.3,29.76K,7.08%,0.7987262613378685,0.8191964285714286,0.39623225512343624,-1.7987443932079505,558.1940776443083
2011-08-14,10.8,10.1,11.2,9.6,44.13K,6.61%,0.7968910782703886,0.8155555555555556,0.1303840481048254,0.5336785467007075,-86.84518237932127
2011-08-15,11.1,10.8,11.9,10.7,38.16K,3.24%,0.7959298989863867,0.8163716814159292,0.3114482300482676,1.5503880172850972,36.10555677953669
2011-08-16,11.0,11.1,11.3,10.8,15.33K,-1.70%,0.7958653426309806,0.8171806167400881,0.34351128074664083,0.6074726011604148,-469.324585559667
2011-08-17,10.9,11.0,11.1,10.7,22.90K,0.00%,0.7957946336429309,0.8179824561403508,0.33911649915655295,-0.18296828319888966,1084.2005410925003
2011-08-18,10.8,10.9,11.1,10.8,8.21K,-1.10%,0.7957178722803656,0.8187772925764192,0.33911649915655295,-0.1910470249044108,353.4120246702471
2011-08-19,11.6,10.8,11.8,10.8,33.72K,7.57%,0.793809946338784,0.8152173913043479,0.31144823004826344,-0.053196119972291706,1014.0286700423852
2011-08-20,11.4,11.6,11.7,11.4,9.92K,-1.72%,0.7932281103959087,0.8160173160173161,0.24899799196017425,0.6865192938059828,-1243.8905894002392
2011-08-21,11.3,11.4,11.5,11.3,8.72K,-1.22%,0.793153568564555,0.8168103448275863,0.6066300355242945,-1.7486796353460192,30.163146782644557
2011-08-22,10.9,11.3,11.5,10.5,37.00K,-3.63%,0.7919200623063284,0.8133047210300429,1.1924764148612006,-1.4074665562196897,4.8116686014288375
2011-08-23,10.9,10.9,11.3,10.8,12.78K,0.00%,0.7928092928092928,0.8141025641025641,1.258173279004221,-0.10241959684991936,-2.177212497835015
2011-08-24,10.9,10.9,11.1,10.8,7.82K,-0.82%,0.7936909553930831,0.8148936170212766,1.0559356040972583,0.8768041212762989,-3.6864943012146294
2011-08-25,9.7,10.9,10.9,9.1,55.49K,-10.97%,0.7917097942812783,0.815677966101695,0.5630275304105925,0.17546717285124758,74.37710264050705
2011-08-26,8.2,9.7,9.9,7.6,83.00K,-15.32%,0.7898432507313511,0.8122362869198312,0.35777087640032396,-0.8783986999964266,-706.8497594113959
2011-08-27,8.6,8.2,9.1,8.1,22.00K,5.01%,0.7886440424342183,0.8130252100840336,0.35777087640032396,-0.8660815828655137,317.88861632108024
2011-08-28,9.1,8.6,9.5,8.4,24.16K,5.59%,0.7872041466308625,0.8096234309623431,0.43358966777387364,-0.344916898892891,-108.1464487818936
2011-08-29,9.0,9.1,9.3,8.6,21.65K,-1.10%,0.7871582789686238,0.8104166666666667,0.35777087640033095,0.05435879304930533,129.5124183991136
2011-08-30,8.8,9.0,9.0,8.6,11.77K,-2.01%,0.786606195117244,0.8112033195020747,0.2607680962086114,0.17128162210103637,-548.5815447273093
2011-08-31,8.2,8.8,8.8,8.0,19.65K,-6.71%,0.7850054663190649,0.8078512396694215,0.19493588689686395,0.6827374804861094,-17166.512889522004
2011-09-01,8.2,8.2,8.4,8.1,11.90K,0.00%,0.7858902174864761,0.808641975308642,0.3898717737927054,-1.1337404102283049,-28.271468148987356
2011-09-02,8.6,8.2,8.7,8.2,16.82K,5.24%,0.7846906398730831,0.8094262295081966,0.7092249290600815,-0.9382698705544484,42.61163739588005
2011-09-03,8.5,8.6,8.7,8.4,6.95K,-1.85%,0.7846431390235653,0.810204081632653,0.668580586018085,0.14835098540754632,-7.6253374342932005
2011-09-04,8.2,8.5,8.5,7.8,19.67K,-3.54%,0.7837241595556452,0.8109756097560976,0.65345237010841,0.4208737899817288,19.373669075562134
2011-09-05,7.6,8.2,8.2,7.3,30.80K,-6.97%,0.7821344721128427,0.8076923076923077,1.0014988766845019,-1.3832070757507933,21.13884818148628
2011-09-06,6.9,7.6,7.7,6.1,82.50K,-9.86%,0.7804212282653242,0.8044354838709677,1.1077003204839917,-0.4066000243486533,-1.0370889437261137
2011-09-07,7.2,6.9,7.6,6.5,49.64K,4.81%,0.7795089861709281,0.8052208835341366,1.0084641788384674,0.2422722636537229,-14.619396281233568
2011-09-08,6.5,7.2,7.2,6.5,31.89K,-9.18%,0.7777985611510791,0.806,0.730068489938,-0.24758221415847723,14.783073773147862
2011-09-09,5.0,6.5,6.6,4.2,217.43K,-22.97%,0.7761253124149367,0.8027888446215139,0.5805170109483064,-0.515386256587367,10.66344243920745
2011-09-10,4.8,5.0,5.5,4.6,44.49K,-5.17%,0.7756091217118676,0.8035714285714286,0.5029910535987216,-1.549712533599849,21.43129061067133
2011-09-11,5.9,4.8,7.4,4.6,143.79K,22.85%,0.7737674225088413,0.8043478260869565,0.5029910535987216,-1.5521501088428487,8.413559574682418
2011-09-12,6.1,5.9,6.6,5.4,63.86K,3.75%,0.7732600631576045,0.8011811023622047,0.593295878967956,-0.20259723541967078,-4.729345326737101
2011-09-13,5.8,6.1,6.1,5.7,23.76K,-4.61%,0.772381197020293,0.8019607843137255,0.49799598391991917,0.700801144937208,111.24416038199642
2011-09-14,5.6,5.8,5.8,5.3,43.77K,-3.10%,0.7718675076285965,0.802734375,0.357770876400487,1.24916200757602,-661.5353872246175
2011-09-15,4.8,5.6,5.6,4.4,86.22K,-13.88%,0.7701315545673524,0.7996108949416343,0.3193743884540108,1.0755881970372423,-894.3377144231845
2011-09-16,4.8,4.8,5.0,4.6,31.65K,0.00%,0.7710225175341454,0.8003875968992248,0.5449770637378832,0.876736142816729,0.1609836522591941
2011-09-17,4.8,4.8,4.9,4.7,20.30K,-1.04%,0.7719066004780292,0.8011583011583011,0.48270073544625935,0.05534623007847475,-309.66755237776556
2011-09-18,5.2,4.8,5.6,4.7,44.62K,9.01%,0.7707606026415346,0.801923076923077,0.33615472627996135,1.1702569860283405,20.395708904347316
2011-09-19,5.5,5.2,5.6,4.9,49.84K,5.00%,0.769884134238102,0.7988505747126436,0.27018512172277953,1.692474535647539,-1209.3811869271958
2011-09-20,6.1,5.5,6.8,5.4,116.75K,11.90%,0.768358517201715,0.799618320610687,0.27018512172277953,1.692474535647539,-1209.3811869271958
2011-09-21,5.6,6.1,6.3,5.1,68.16K,-8.18%,0.7669911409761458,0.7965779467680609,0.13038404810542784,-0.44494240273743696,29462.830655119727
2011-09-22,5.4,5.6,5.8,5.3,31.65K,-3.21%,0.7664893617021278,0.7973484848484849,0.2701851217227977,-1.3431200537773482,771.1433993551262
2011-09-23,5.6,5.4,5.7,5.4,55.67K,2.21%,0.7659832320738688,0.7981132075471699,0.32863353450365673,-0.16103365130355624,756.5748142150414
2011-09-24,5.5,5.6,5.6,5.3,17.94K,-1.44%,0.7659854219589722,0.7988721804511278,0.30331501776267433,0.763965336535958,-170.4341608001643
2011-09-25,5.3,5.5,5.5,5.3,9.49K,-2.56%,0.765473243191773,0.7958801498127341,0.207364413534184,1.8965417011218988,-3617.8108372713064
2011-09-26,4.9,5.3,5.4,4.7,56.07K,-8.63%,0.7643328963291651,0.7966417910447761,0.12247448714069939,1.4372634038512928,18746.06189060703
2011-09-27,4.9,4.9,5.1,4.8,24.65K,1.03%,0.7652089822164172,0.7973977695167287,0.13038404810549747,0.5223759283311651,-12952.03425105122
2011-09-28,4.8,4.9,5.0,4.6,30.63K,-3.05%,0.7652039381153306,0.7981481481481482,0.13416407865138869,-0.261237617894299,-22233.053596113572
2011-09-29,4.8,4.8,4.8,4.7,14.09K,0.00%,0.7660703442477464,0.7988929889298892,0.1095445115027431,-1.1654802794242323,53616.095594647275
2011-09-30,5.1,4.8,5.3,4.7,41.46K,7.53%,0.7651948405624878,0.7959558823529411,0.04472135955416851,1.809544903410694,-224500.03607980834
2011-10-01,5.0,5.1,5.3,4.9,23.46K,-2.14%,0.7651826726679547,0.7967032967032968,0.0447213595541844,-1.5658703639059006,671652.0321604833
2011-10-02,5.0,5.0,5.1,4.9,10.46K,0.00%,0.7660396702129619,0.7974452554744526,0.13038404810549808,-1.5726811623632135,48031.820643383806
2011-10-03,5.0,5.0,5.0,4.9,17.29K,0.00%,0.7668904350485513,0.7981818181818182,0.2949576240757005,-1.4365915437248482,-1257.2265934069585
2011-10-04,5.0,5.0,5.0,4.9,15.79K,-1.20%,0.7677350349215638,0.7989130434782609,0.42071367935971593,-0.6072606260900996,60.0827163587044
2011-10-05,4.9,5.0,5.0,4.8,17.59K,-1.81%,0.7677092497648881,0.7996389891696751,0.38729833462125396,0.42972548552623563,24.768997756753944
2011-10-06,4.7,4.9,4.9,4.5,54.77K,-2.87%,0.7671828979769206,0.8003597122302158,0.2792848008761001,1.498304284503453,309.20984820225425
2011-10-07,4.3,4.7,4.8,3.8,97.55K,-9.73%,0.7660541110751491,0.7974910394265233,0.1483239697432922,0.49144222049735514,-10284.982533687207
2011-10-08,4.0,4.3,4.3,3.8,39.61K,-6.09%,0.765176337424044,0.7982142857142858,0.1140175425117114,-0.43178084293945246,-11285.632195727245
2011-10-09,4.1,4.0,4.4,4.0,37.92K,2.24%,0.7651482799525506,0.7989323843416369,0.10954451150290062,-1.243521553483114,33817.933543671046
2011-10-10,4.1,4.1,4.2,4.0,16.86K,0.00%,0.7659810874704494,0.7960992907801419,0.11401754251171156,-0.30478717241862313,40382.991751427464
2011-10-11,3.9,4.1,4.1,3.8,41.10K,-4.15%,0.7654498097987454,0.7968197879858657,0.1581138830097231,0.03253353632099252,7892.254669701801
2011-10-12,4.2,3.9,4.4,3.9,69.40K,5.60%,0.7645695751271113,0.7975352112676057,0.24083189157670704,-0.6341643922768061,-6422.326526672954
2011-10-13,4.1,4.2,4.2,4.0,19.71K,-2.41%,0.7645340548718397,0.7982456140350878,0.6016643582600082,-1.7031261173080927,-31.499958742214364
2011-10-14,4.0,4.1,4.1,4.0,20.06K,-1.48%,0.7644944119674859,0.7954545454545454,0.7293833011527214,-0.48209592457942313,4.149594684973849
2011-10-15,3.8,4.0,4.1,3.7,42.09K,-3.76%,0.7639567356325816,0.7961672473867596,0.7056911505754165,0.5499767384501846,-59.12094609502925
2011-10-16,3.6,3.8,3.9,3.4,36.20K,-7.29%,0.7634157950270668,0.796875,0.5504543577813399,1.9777295849988719,-77.03513224457316
2011-10-17,2.6,3.6,3.7,2.3,207.43K,-28.09%,0.7618634677458208,0.7975778546712803,0.1516575088825981,0.2704978792694934,-7000.093500131406
2011-10-18,2.4,2.6,2.9,2.3,87.86K,-5.47%,0.761330250655539,0.7948275862068965,0.37815340802440295,1.714296926392776,-503.33528638332467
2011-10-19,2.3,2.4,2.5,2.0,101.87K,-6.20%,0.7612919165375199,0.79553264604811,0.45497252664360316,0.31392601523190405,-169.30994058192442
2011-10-20,2.3,2.3,2.4,2.2,48.86K,3.52%,0.7621094099740354,0.7962328767123288,0.4159326868622644,0.29938706222245404,203.83711425349335
2011-10-21,2.6,2.3,2.7,2.3,72.97K,9.36%,0.7612395726417274,0.7969283276450512,0.3286335345037971,0.15345783544056446,-994.3959306520688
2011-10-22,3.2,2.6,3.3,2.5,120.16K,22.96%,0.7598496008297886,0.7942176870748299,0.3000000000007613,-0.1859386789959256,144.38530093523306
2011-10-23,3.2,3.2,3.2,3.0,37.04K,0.00%,0.7606636699795183,0.7949152542372881,0.26076809620898495,-0.11420885599984475,645.3158154067916
2011-10-24,2.5,3.2,3.2,2.5,92.23K,-19.56%,0.7591979075850045,0.7956081081081081,0.26076809620898495,-0.11420885599984475,645.3158154067916
2011-10-25,2.8,2.5,3.0,2.4,101.41K,8.63%,0.7583369224559894,0.7929292929292929,0.3346640106143016,1.0844792064251396,-672.2378283211664
2011-10-26,2.8,2.8,2.8,2.7,29.40K,0.00%,0.7591478723806337,0.7936241610738255,0.30331501776279596,0.22360461012156507,-687.6808420032745
2011-10-27,3.0,2.8,3.1,2.7,58.70K,9.75%,0.7586197633342737,0.794314381270903,0.21679483388780513,0.4421790847518066,999.6692713927099
2011-10-28,3.2,3.0,3.3,2.9,52.37K,4.93%,0.7580887463245122,0.7949999999999999,0.16431676725288671,1.7186397704043677,-1198.3874855990616
2011-10-29,3.6,3.2,3.8,3.1,79.54K,12.23%,0.7570023715247074,0.7923588039867109,0.15165750888247678,1.6033617296038445,-37545.85161489891
2011-10-30,3.3,3.6,3.7,3.2,50.69K,-8.66%,0.7561392946544567,0.793046357615894,0.054772255754550005,-1.9137691021381222,-1138241.5308867896
2011-10-31,3.3,3.3,3.3,3.1,30.98K,0.00%,0.7569441154641781,0.7937293729372937,0.08366600265605798,-0.6717010541050411,82167.66797131502
2011-11-01,3.2,3.3,3.3,3.1,37.89K,-3.08%,0.7569065841895577,0.794407894736842,0.11401754251186959,-0.17236714126195413,85250.60706879054
2011-11-02,3.3,3.2,3.4,3.1,32.31K,3.17%,0.7568654067035607,0.7918032786885245,0.13038404810576962,0.5637696591628408,-7208.680290301909
2011-11-03,3.2,3.3,3.3,3.1,24.52K,-3.08%,0.7568206280125417,0.7924836601307189,0.08944271910250792,1.6162525565406252,85620.3222187891
2011-11-04,3.1,3.2,3.2,3.0,39.51K,0.00%,0.7567722925071079,0.7931596091205212,0.04472135955504682,3.5830748744261416,-413205.4027313812
2011-11-05,3.0,3.1,3.2,2.8,52.96K,-4.50%,0.7567204439722313,0.7938311688311688,6.727505169155725e-07,,
2011-11-06,3.0,3.0,3.0,2.9,17.23K,0.00%,0.7575077564512855,0.7944983818770226,0.0894427191025309,-2.034306916532507,-11835.249989801223
2011-11-07,3.0,3.0,3.0,3.0,23.99K,0.00%,0.758289989494991,0.7951612903225806,0.10954451150310283,-1.192662311447988,32982.23008974906
2011-11-08,3.0,3.0,3.2,3.0,60.34K,0.00%,0.7590671921011165,0.7958199356913183,0.10954451150310283,-1.192662311447988,32982.23008974906
2011-11-09,3.0,3.0,3.1,2.9,52.20K,-2.96%,0.7598394126392539,0.7932692307692307,0.10954451150310283,-1.192662311447988,32982.23008974906
2011-11-10,2.8,3.0,3.0,2.8,33.93K,-3.73%,0.759298999475542,0.7939297124600639,0.36331804249233196,-1.7816493305142382,-137.9724566167293
2011-11-11,3.1,2.8,3.1,2.8,44.85K,8.45%,0.7584404982665487,0.7945859872611465,0.4324349662093297,-0.5989943304042148,-46.955110067310386
2011-11-12,3.0,3.1,3.1,3.0,20.38K,0.00%,0.7583763096806577,0.7952380952380952,0.37682887362895673,0.019418363195017416,-171.46678123960362
2011-11-13,3.0,3.0,3.0,3.0,9.63K,0.00%,0.7591409416120479,0.7958860759493671,0.3271085446766472,1.2952354679642841,-140.0359694754022
2011-11-14,2.2,3.0,3.0,2.1,382.19K,-26.00%,0.7577470442904193,0.7933753943217665,0.21679483388790027,0.4126623837511688,-5028.57333685288
2011-11-15,2.3,2.2,2.5,2.1,76.42K,4.95%,0.7576839153658563,0.7940251572327044,0.21679483388790027,0.4126623837511688,-3613.9063061015972
2011-11-16,2.6,2.3,2.6,2.3,44.21K,9.87%,0.7568335857699401,0.7946708463949843,0.21908902300316893,0.8187433590070191,-5489.37485417211
2011-11-17,2.3,2.6,2.6,2.0,117.28K,-12.11%,0.7559814453125002,0.7921875,0.12247448714114091,-1.3642198481962229,-21526.44914983943
2011-11-18,2.0,2.3,2.4,2.0,98.14K,-8.89%,0.7551275607452356,0.7928348909657321,0.12247448714114091,-1.2950045924439613,24418.088739755112
2011-11-19,2.2,2.0,2.3,2.0,78.30K,7.32%,0.7545907146482347,0.7934782608695652,0.054772255754926204,-2.313385007870354,-1069302.136682064
2011-11-20,2.2,2.2,2.5,2.2,79.73K,0.00%,0.7553504957174352,0.7910216718266254,0.07071067812205892,-0.2028711713163807,-138928.14856478447
2011-11-21,2.3,2.2,2.3,2.2,41.73K,4.09%,0.7552848338229365,0.7916666666666666,0.08944271910266928,1.6520345926445785,124497.59906599588
2011-11-22,2.3,2.3,2.3,2.3,34.21K,0.00%,0.7560378035650199,0.7923076923076924,0.1000000000023868,-0.11834329573570082,-12284.036244166171
2011-11-23,2.3,2.3,2.4,2.3,40.00K,0.00%,0.7567861538608327,0.7929447852760736,0.08944271910265096,-1.2139634523979732,80747.73357655732
2011-11-24,2.4,2.3,2.6,2.3,87.27K,4.29%,0.756713215428812,0.7935779816513762,0.04472135955529604,-2.122329405697795,-525176.5552524355
2011-11-25,2.5,2.4,2.5,2.4,44.41K,3.29%,0.7566372519315258,0.7942073170731707,0.1341640786517418,2.1617402082246406,-22967.637621111833
2011-11-26,2.5,2.5,2.5,2.4,36.12K,0.00%,0.7573769563329495,0.7948328267477204,0.23021728866544022,1.0354350561220949,1837.9617966098065
2011-11-27,2.5,2.5,2.5,2.4,22.73K,0.00%,0.7581121776773951,0.7954545454545454,0.27748873851106404,-0.0036042815897813388,378.1802260686759
2011-11-28,2.5,2.5,2.5,2.4,41.26K,2.82%,0.7588429565967989,0.7930513595166163,0.2549509756805348,-1.1920592603022562,3110.914406858639
2011-11-29,2.8,2.5,3.0,2.5,180.53K,7.84%,0.7579932433063006,0.7936746987951807,0.15165750888252838,-0.23417071557789473,13644.536615609657
2011-11-30,3.0,2.8,3.1,2.7,120.15K,8.00%,0.7574488641774026,0.7942942942942943,0.15165750888252838,-0.19771659772946532,33183.94992067749
2011-12-01,3.1,3.0,3.1,2.9,63.86K,3.03%,0.7573647141574658,0.7949101796407185,0.15165750888253116,0.26327334702242833,-9306.337840081202
2011-12-02,3.1,3.1,3.1,3.0,57.50K,1.96%,0.7580889985928166,0.7955223880597015,0.13038404810580106,0.518608388874651,-14841.241986570903
2011-12-03,2.8,3.1,3.1,2.8,123.02K,-10.58%,0.7572396923302862,0.7931547619047619,0.10000000000228336,0.11980841098544982,48013.207148016496
2011-12-04,2.8,2.8,2.9,2.6,95.22K,0.00%,0.7579600493263388,0.7937685459940653,0.089442719102535,-1.4425506140602817,-113895.08473504298
2011-12-05,2.9,2.8,2.9,2.8,30.89K,1.77%,0.7578705518731595,0.7943786982248521,0.04472135955506367,-2.579696567600972,-1304378.4648885669
2011-12-06,3.0,2.9,3.0,2.9,55.60K,5.21%,0.757778277367887,0.7949852507374631,6.72631248224941e-07,,
2011-12-07,3.0,3.0,3.1,2.9,58.12K,0.00%,0.7584906941991578,0.7955882352941177,0.1341640786516639,2.089340724352579,-55526.28696468978
2011-12-08,3.0,3.0,3.0,2.9,39.93K,0.00%,0.7591989326325914,0.7932551319648093,0.13038404810577486,1.668553308553445,-30348.450273291794
2011-12-09,3.0,3.0,3.0,2.9,34.39K,0.00%,0.7599030293208002,0.7938596491228069,0.15165750888250304,0.23122018670483666,-24860.961941034384
2011-12-10,3.0,3.0,3.1,2.9,74.31K,2.69%,0.7606030204889612,0.7944606413994169,0.13038404810575885,-0.6173508361054757,-37879.77862090032
2011-12-11,3.3,3.0,3.4,3.0,108.22K,6.56%,0.7597569035115923,0.7950581395348837,0.08366600265605598,-1.210289727788898,-179463.66137777668
2011-12-12,3.1,3.3,3.3,3.1,39.90K,-3.38%,0.759206899617676,0.7956521739130435,0.07071067812179432,-0.7164104442344499,-367026.63976927544
2011-12-13,3.3,3.1,3.3,3.1,32.66K,3.50%,0.7586550292558136,0.7933526011560694,0.04472135955495059,-0.9244690021025084,-2488521.661130391
