Time, I, Bit coin,Price
2042, 0.000000, 0.000000, 0.542157
2043, 0.000000, 0.000000, 0.542157
2044, 0.000000, 0.000000, 0.542157
2045, 0.000000, 0.000000, 0.542157
2046, 0.000000, 0.000000, 0.542157
2047, 0.000000, 0.000000, 0.542157
2048, 0.000000, 0.000000, 0.542157
2049, 0.000000, 0.000000, 0.542157
2050, 0.000000, 0.000000, 0.542157
2051, 0.000000, 0.000000, 0.542157
2052, 0.000000, 0.000000, 0.542157
2053, 0.000000, 0.000000, 0.542157
2054, 0.000000, 0.000000, 0.542157
2055, 0.000000, 0.000000, 0.542157
2056, 0.000000, 0.000000, 0.542157
2057, 0.000000, 0.000000, 0.542157
2058, 0.000000, 0.000000, 0.542157
2059, 0.000000, 0.000000, 0.542157
2060, 0.000000, 0.000000, 0.542157
2061, 0.000000, 0.000000, 0.542157
2062, 0.000000, 0.000000, 0.542157
2063, 0.000000, 0.000000, 0.542157
2064, 0.000000, 0.000000, 0.542157
2065, 0.000000, 0.000000, 0.542157
2066, 0.000000, 0.000000, 0.542157
2067, 0.000000, 0.000000, 0.542157
2068, 0.000000, 0.000000, 0.542157
2069, 0.000000, 0.000000, 0.542157
2070, 0.000000, 0.000000, 0.542157
2071, 0.000000, 0.000000, 0.542157
2072, 0.000000, 0.000000, 0.542157
2073, 0.000000, 0.000000, 0.542157
2074, 0.000000, 0.000000, 0.542157
2075, 0.000000, 0.000000, 0.542157
2076, 0.000000, 0.000000, 0.542157
2077, 0.000000, 0.000000, 0.542157
2078, 0.000000, 0.000000, 0.542157
2079, 0.000000, 0.000000, 0.542157
2080, 0.000000, 0.000000, 0.542157
2081, 0.000000, 0.000000, 0.542157
2082, 0.000000, 0.000000, 0.542157
2083, 0.000000, 0.000000, 0.542157
2084, 0.000000, 0.000000, 0.542157
2085, 0.000000, 0.000000, 0.542157
2086, 0.000000, 0.000000, 0.542157
2087, 0.000000, 0.000000, 0.542157
2088, 0.000000, 0.000000, 0.542157
2089, 0.000000, 0.000000, 0.542157
2090, 0.000000, 0.000000, 0.542157
2091, 0.000000, 0.000000, 0.542157
2092, 0.000000, 0.000000, 0.542157
2093, 0.000000, 0.000000, 0.542157
2094, 0.000000, 0.000000, 0.542157
2095, 0.000000, 0.000000, 0.542157
2096, 0.000000, 0.000000, 0.542157
2097, 0.000000, 0.000000, 0.542157
2098, 0.000000, 0.000000, 0.542157
2099, 0.000000, 0.000000, 0.542157
2100, 0.000000, 0.000000, 0.542157
2101, 0.000000, 0.000000, 0.542157
2102, 0.000000, 0.000000, 0.542157
2103, 0.000000, 0.000000, 0.542157
2104, 0.000000, 0.000000, 0.542157
2105, 0.000000, 0.000000, 0.542157
2106, 0.000000, 0.000000, 0.542157
2107, 0.000000, 0.000000, 0.542157
2108, 0.000000, 0.000000, 0.542157
2109, 0.000000, 0.000000, 0.542157
2110, 0.000000, 0.000000, 0.542157
2111, 0.000000, 0.000000, 0.542157
2112, 0.000000, 0.000000, 0.542157
2113, 0.000000, 0.000000, 0.542157
2114, 0.000000, 0.000000, 0.542157
2115, 0.000000, 0.000000, 0.542157
2116, 0.000000, 0.000000, 0.542157
2117, 0.000000, 0.000000, 0.542157
2118, 0.000000, 0.000000, 0.542157
2119, 0.000000, 0.000000, 0.542157
2120, 0.000000, 0.000000, 0.542157
2121, 0.000000, 0.000000, 0.542157
2122, 0.000000, 0.000000, 0.542157
2123, 0.000000, 0.000000, 0.542157
2124, 0.000000, 0.000000, 0.542157
2125, 0.000000, 0.000000, 0.542157
2126, 0.000000, 0.000000, 0.542157
2127, 0.000000, 0.000000, 0.542157
2128, 0.000000, 0.000000, 0.542157
2129, 0.000000, 0.000000, 0.542157
2130, 0.000000, 0.000000, 0.542157
2131, 0.000000, 0.000000, 0.542157
2132, 0.000000, 0.000000, 0.542157
2133, 0.000000, 0.000000, 0.542157
2134, 0.000000, 0.000000, 0.542157
2135, 0.000000, 0.000000, 0.542157
2136, 0.000000, 0.000000, 0.542157
2137, 0.000000, 0.000000, 0.542157
2138, 0.000000, 0.000000, 0.542157
2139, 0.000000, 0.000000, 0.542157
2140, 0.000000, 0.000000, 0.542157
2141, 0.000000, 0.000000, 0.542157
2142, 0.000000, 0.000000, 0.542157
2143, 0.000000, 0.000000, 0.542157
2144, 0.000000, 0.000000, 0.542157
2145, 0.000000, 0.000000, 0.542157
2146, 0.000000, 0.000000, 0.542157
2147, 0.000000, 0.000000, 0.542157
2148, 0.000000, 0.000000, 0.542157
2149, 0.000000, 0.000000, 0.542157
2150, 0.000000, 0.000000, 0.542157
2151, 0.000000, 0.000000, 0.542157
2152, 0.000000, 0.000000, 0.542157
2153, 0.000000, 0.000000, 0.542157
2154, 0.000000, 0.000000, 0.542157
2155, 0.000000, 0.000000, 0.542157
2156, 0.000000, 0.000000, 0.542157
2157, 0.000000, 0.000000, 0.542157
2158, 0.000000, 0.000000, 0.542157
2159, 0.000000, 0.000000, 0.542157
2160, 0.000000, 0.000000, 0.542157
2161, 0.000000, 0.000000, 0.542157
2162, 0.000000, 0.000000, 0.542157
2163, 0.000000, 0.000000, 0.542157
2164, 0.000000, 0.000000, 0.542157
2165, 0.000000, 0.000000, 0.542157
2166, 0.000000, 0.000000, 0.542157
2167, 0.000000, 0.000000, 0.542157
2168, 0.000000, 0.000000, 0.542157
2169, 0.000000, 0.000000, 0.542157
2170, 0.000000, 0.000000, 0.542157
2171, 0.000000, 0.000000, 0.542157
2172, 0.000000, 0.000000, 0.542157
2173, 0.000000, 0.000000, 0.542157
2174, 0.000000, 0.000000, 0.542157
2175, 0.000000, 0.000000, 0.542157
2176, 0.000000, 0.000000, 0.542157
2177, 0.000000, 0.000000, 0.542157
2178, 0.000000, 0.000000, 0.542157
2179, 0.000000, 0.000000, 0.542157
2180, 0.000000, 0.000000, 0.542157
2181, 0.000000, 0.000000, 0.542157
2182, 0.000000, 0.000000, 0.542157
2183, 0.000000, 0.000000, 0.542157
2184, 0.000000, 0.000000, 0.542157
2185, 0.000000, 0.000000, 0.542157
2186, 0.000000, 0.000000, 0.542157
2187, 0.000000, 0.000000, 0.542157
2188, 0.000000, 0.000000, 0.542157
2189, 0.000000, 0.000000, 0.542157
2190, 0.000000, 0.000000, 0.542157
2191, 0.000000, 0.000000, 0.542157
2192, 0.000000, 0.000000, 0.542157
2193, 0.000000, 0.000000, 0.542157
2194, 0.000000, 0.000000, 0.542157
2195, 0.000000, 0.000000, 0.542157
2196, 0.000000, 0.000000, 0.542157
2197, 0.000000, 0.000000, 0.542157
2198, 0.000000, 0.000000, 0.542157
2199, 0.000000, 0.000000, 0.542157
2200, 0.000000, 0.000000, 0.542157
2201, 0.000000, 0.000000, 0.542157
2202, 0.000000, 0.000000, 0.542157
2203, 0.000000, 0.000000, 0.542157
2204, 0.000000, 0.000000, 0.542157
2205, 0.000000, 0.000000, 0.542157
2206, 0.000000, 0.000000, 0.542157
2207, 0.000000, 0.000000, 0.542157
2208, 0.000000, 0.000000, 0.542157
2209, 0.000000, 0.000000, 0.542157
2210, 0.000000, 0.000000, 0.542157
2211, 0.000000, 0.000000, 0.542157
2212, 0.000000, 0.000000, 0.542157
2213, 0.000000, 0.000000, 0.542157
2214, 0.000000, 0.000000, 0.542157
2215, 0.000000, 0.000000, 0.542157
2216, 0.000000, 0.000000, 0.542157
2217, 0.000000, 0.000000, 0.542157
2218, 0.000000, 0.000000, 0.542157
2219, 0.000000, 0.000000, 0.542157
2220, 0.000000, 0.000000, 0.542157
2221, 0.000000, 0.000000, 0.542157
2222, 0.000000, 0.000000, 0.542157
2223, 0.000000, 0.000000, 0.542157
2224, 0.000000, 0.000000, 0.542157
2225, 0.000000, 0.000000, 0.542157
2226, 0.000000, 0.000000, 0.542157
2227, 0.000000, 0.000000, 0.542157
2228, 0.000000, 0.000000, 0.542157
2229, 0.000000, 0.000000, 0.542157
2230, 0.000000, 0.000000, 0.542157
2231, 0.000000, 0.000000, 0.542157
2232, 0.000000, 0.000000, 0.542157
2233, 0.000000, 0.000000, 0.542157
2234, 0.000000, 0.000000, 0.542157
2235, 0.000000, 0.000000, 0.542157
2236, 0.000000, 0.000000, 0.542157
2237, 0.000000, 0.000000, 0.542157
2238, 0.000000, 0.000000, 0.542157
2239, 0.000000, 0.000000, 0.542157
2240, 0.000000, 0.000000, 0.542157
2241, 0.000000, 0.000000, 0.542157
2242, 0.000000, 0.000000, 0.542157
2243, 0.000000, 0.000000, 0.542157
2244, 0.000000, 0.000000, 0.542157
2245, 0.000000, 0.000000, 0.542157
2246, 0.000000, 0.000000, 0.542157
2247, 0.000000, 0.000000, 0.542157
2248, 0.000000, 0.000000, 0.542157
2249, 0.000000, 0.000000, 0.542157
2250, 0.000000, 0.000000, 0.542157
2251, 0.000000, 0.000000, 0.542157
2252, 0.000000, 0.000000, 0.542157
2253, 0.000000, 0.000000, 0.542157
2254, 0.000000, 0.000000, 0.542157
2255, 0.000000, 0.000000, 0.542157
2256, 0.000000, 0.000000, 0.542157
2257, 0.000000, 0.000000, 0.542157
2258, 0.000000, 0.000000, 0.542157
2259, 0.000000, 0.000000, 0.542157
2260, 0.000000, 0.000000, 0.542157
2261, 0.000000, 0.000000, 0.542157
2262, 0.000000, 0.000000, 0.542157
2263, 0.000000, 0.000000, 0.542157
2264, 0.000000, 0.000000, 0.542157
2265, 0.000000, 0.000000, 0.542157
2266, 0.000000, 0.000000, 0.542157
2267, 0.000000, 0.000000, 0.542157
2268, 0.000000, 0.000000, 0.542157
2269, 0.000000, 0.000000, 0.542157
2270, 0.000000, 0.000000, 0.542157
2271, 0.000000, 0.000000, 0.542157
2272, 0.000000, 0.000000, 0.542157
2273, 0.000000, 0.000000, 0.542157
2274, 0.000000, 0.000000, 0.542157
2275, 0.000000, 0.000000, 0.542157
2276, 0.000000, 0.000000, 0.542157
2277, 0.000000, 0.000000, 0.542157
2278, 0.000000, 0.000000, 0.542157
2279, 0.000000, 0.000000, 0.542157
2280, 0.000000, 0.000000, 0.542157
2281, 0.000000, 0.000000, 0.542157
2282, 0.000000, 0.000000, 0.542157
2283, 0.000000, 0.000000, 0.542157
2284, 0.000000, 0.000000, 0.542157
2285, 0.000000, 0.000000, 0.542157
2286, 0.000000, 0.000000, 0.542157
2287, 0.000000, 0.000000, 0.542157
2288, 0.000000, 0.000000, 0.542157
2289, 0.000000, 0.000000, 0.542157
2290, 0.000000, 0.000000, 0.542157
2291, 0.000000, 0.000000, 0.542157
2292, 0.000000, 0.000000, 0.542157
2293, 0.000000, 0.000000, 0.542157
2294, 0.000000, 0.000000, 0.542157
2295, 0.000000, 0.000000, 0.542157
2296, 0.000000, 0.000000, 0.542157
2297, 0.000000, 0.000000, 0.542157
2298, 0.000000, 0.000000, 0.542157
2299, 0.000000, 0.000000, 0.542157
2300, 0.000000, 0.000000, 0.542157
2301, 0.000000, 0.000000, 0.542157
2302, 0.000000, 0.000000, 0.542157
2303, 0.000000, 0.000000, 0.542157
2304, 0.000000, 0.000000, 0.542157
2305, 0.000000, 0.000000, 0.542157
2306, 0.000000, 0.000000, 0.542157
2307, 0.000000, 0.000000, 0.542157
2308, 0.000000, 0.000000, 0.542157
2309, 0.000000, 0.000000, 0.542157
2310, 0.000000, 0.000000, 0.542157
2311, 0.000000, 0.000000, 0.542157
2312, 0.000000, 0.000000, 0.542157
2313, 0.000000, 0.000000, 0.542157
2314, 0.000000, 0.000000, 0.542157
2315, 0.000000, 0.000000, 0.542157
2316, 0.000000, 0.000000, 0.542157
2317, 0.000000, 0.000000, 0.542157
2318, 0.000000, 0.000000, 0.542157
2319, 0.000000, 0.000000, 0.542157
2320, 0.000000, 0.000000, 0.542157
2321, 0.000000, 0.000000, 0.542157
2322, 0.000000, 0.000000, 0.542157
2323, 0.000000, 0.000000, 0.542157
2324, 0.000000, 0.000000, 0.542157
2325, 0.000000, 0.000000, 0.542157
2326, 0.000000, 0.000000, 0.542157
2327, 0.000000, 0.000000, 0.542157
2328, 0.000000, 0.000000, 0.542157
2329, 0.000000, 0.000000, 0.542157
2330, 0.000000, 0.000000, 0.542157
2331, 0.000000, 0.000000, 0.542157
2332, 0.000000, 0.000000, 0.542157
2333, 0.000000, 0.000000, 0.542157
2334, 0.000000, 0.000000, 0.542157
2335, 0.000000, 0.000000, 0.542157
2336, 0.000000, 0.000000, 0.542157
2337, 0.000000, 0.000000, 0.542157
2338, 0.000000, 0.000000, 0.542157
2339, 0.000000, 0.000000, 0.542157
2340, 0.000000, 0.000000, 0.542157
2341, 0.000000, 0.000000, 0.542157
2342, 0.000000, 0.000000, 0.542157
2343, 0.000000, 0.000000, 0.542157
2344, 0.000000, 0.000000, 0.542157
2345, 0.000000, 0.000000, 0.542157
2346, 0.000000, 0.000000, 0.542157
2347, 0.000000, 0.000000, 0.542157
2348, 0.000000, 0.000000, 0.542157
2349, 0.000000, 0.000000, 0.542157
2350, 0.000000, 0.000000, 0.542157
2351, 0.000000, 0.000000, 0.542157
2352, 0.000000, 0.000000, 0.542157
2353, 0.000000, 0.000000, 0.542157
2354, 0.000000, 0.000000, 0.542157
2355, 0.000000, 0.000000, 0.542157
2356, 0.000000, 0.000000, 0.542157
2357, 0.000000, 0.000000, 0.542157
2358, 0.000000, 0.000000, 0.542157
2359, 0.000000, 0.000000, 0.542157
2360, 0.000000, 0.000000, 0.542157
2361, 0.000000, 0.000000, 0.542157
2362, 0.000000, 0.000000, 0.542157
2363, 0.000000, 0.000000, 0.542157
2364, 0.000000, 0.000000, 0.542157
2365, 0.000000, 0.000000, 0.542157
2366, 0.000000, 0.000000, 0.542157
2367, 0.000000, 0.000000, 0.542157
2368, 0.000000, 0.000000, 0.542157
2369, 0.000000, 0.000000, 0.542157
2370, 0.000000, 0.000000, 0.542157
2371, 0.000000, 0.000000, 0.542157
2372, 0.000000, 0.000000, 0.542157
2373, 0.000000, 0.000000, 0.542157
2374, 0.000000, 0.000000, 0.542157
2375, 0.000000, 0.000000, 0.542157
2376, 0.000000, 0.000000, 0.542157
2377, 0.000000, 0.000000, 0.542157
2378, 0.000000, 0.000000, 0.542157
2379, 0.000000, 0.000000, 0.542157
2380, 0.000000, 0.000000, 0.542157
2381, 0.000000, 0.000000, 0.542157
2382, 0.000000, 0.000000, 0.542157
2383, 0.000000, 0.000000, 0.542157
2384, 0.000000, 0.000000, 0.542157
2385, 0.000000, 0.000000, 0.542157
2386, 0.000000, 0.000000, 0.542157
2387, 0.000000, 0.000000, 0.542157
2388, 0.000000, 0.000000, 0.542157
2389, 0.000000, 0.000000, 0.542157
2390, 0.000000, 0.000000, 0.542157
2391, 0.000000, 0.000000, 0.542157
2392, 0.000000, 0.000000, 0.542157
2393, 0.000000, 0.000000, 0.542157
2394, 0.000000, 0.000000, 0.542157
2395, 0.000000, 0.000000, 0.542157
2396, 0.000000, 0.000000, 0.542157
2397, 0.000000, 0.000000, 0.542157
2398, 0.000000, 0.000000, 0.542157
2399, 0.000000, 0.000000, 0.542157
2400, 0.000000, 0.000000, 0.542157
2401, 0.000000, 0.000000, 0.542157
2402, 0.000000, 0.000000, 0.542157
2403, 0.000000, 0.000000, 0.542157
2404, 0.000000, 0.000000, 0.542157
2405, 0.000000, 0.000000, 0.542157
2406, 0.000000, 0.000000, 0.542157
2407, 0.000000, 0.000000, 0.542157
2408, 0.000000, 0.000000, 0.542157
2409, 0.000000, 0.000000, 0.542157
2410, 0.000000, 0.000000, 0.542157
2411, 0.000000, 0.000000, 0.542157
2412, 0.000000, 0.000000, 0.542157
2413, 0.000000, 0.000000, 0.542157
2414, 0.000000, 0.000000, 0.542157
2415, 0.000000, 0.000000, 0.542157
2416, 0.000000, 0.000000, 0.542157
2417, 0.000000, 0.000000, 0.542157
2418, 0.000000, 0.000000, 0.542157
2419, 0.000000, 0.000000, 0.542157
2420, 0.000000, 0.000000, 0.542157
2421, 0.000000, 0.000000, 0.542157
2422, 0.000000, 0.000000, 0.542157
2423, 0.000000, 0.000000, 0.542157
2424, 0.000000, 0.000000, 0.542157
2425, 0.000000, 0.000000, 0.542157
2426, 0.000000, 0.000000, 0.542157
2427, 0.000000, 0.000000, 0.542157
2428, 0.000000, 0.000000, 0.542157
2429, 0.000000, 0.000000, 0.542157
2430, 0.000000, 0.000000, 0.542157
2431, 0.000000, 0.000000, 0.542157
2432, 0.000000, 0.000000, 0.542157
2433, 0.000000, 0.000000, 0.542157
2434, 0.000000, 0.000000, 0.542157
2435, 0.000000, 0.000000, 0.542157
2436, 0.000000, 0.000000, 0.542157
2437, 0.000000, 0.000000, 0.542157
2438, 0.000000, 0.000000, 0.542157
2439, 0.000000, 0.000000, 0.542157
2440, 0.000000, 0.000000, 0.542157
2441, 0.000000, 0.000000, 0.542157
2442, 0.000000, 0.000000, 0.542157
2443, 0.000000, 0.000000, 0.542157
2444, 0.000000, 0.000000, 0.542157
2445, 0.000000, 0.000000, 0.542157
2446, 0.000000, 0.000000, 0.542157
2447, 0.000000, 0.000000, 0.542157
2448, 0.000000, 0.000000, 0.542157
2449, 0.000000, 0.000000, 0.542157
2450, 0.000000, 0.000000, 0.542157
2451, 0.000000, 0.000000, 0.542157
2452, 0.000000, 0.000000, 0.542157
2453, 0.000000, 0.000000, 0.542157
2454, 0.000000, 0.000000, 0.542157
2455, 0.000000, 0.000000, 0.542157
2456, 0.000000, 0.000000, 0.542157
2457, 0.000000, 0.000000, 0.542157
2458, 0.000000, 0.000000, 0.542157
2459, 0.000000, 0.000000, 0.542157
2460, 0.000000, 0.000000, 0.542157
2461, 0.000000, 0.000000, 0.542157
2462, 0.000000, 0.000000, 0.542157
2463, 0.000000, 0.000000, 0.542157
2464, 0.000000, 0.000000, 0.542157
2465, 0.000000, 0.000000, 0.542157
2466, 0.000000, 0.000000, 0.542157
2467, 0.000000, 0.000000, 0.542157
2468, 0.000000, 0.000000, 0.542157
2469, 0.000000, 0.000000, 0.542157
2470, 0.000000, 0.000000, 0.542157
2471, 0.000000, 0.000000, 0.542157
2472, 0.000000, 0.000000, 0.542157
2473, 0.000000, 0.000000, 0.542157
2474, 0.000000, 0.000000, 0.542157
2475, 0.000000, 0.000000, 0.542157
2476, 0.000000, 0.000000, 0.542157
2477, 0.000000, 0.000000, 0.542157
2478, 0.000000, 0.000000, 0.542157
2479, 0.000000, 0.000000, 0.542157
2480, 0.000000, 0.000000, 0.542157
2481, 0.000000, 0.000000, 0.542157
2482, 0.000000, 0.000000, 0.542157
2483, 0.000000, 0.000000, 0.542157
2484, 0.000000, 0.000000, 0.542157
2485, 0.000000, 0.000000, 0.542157
2486, 0.000000, 0.000000, 0.542157
2487, 0.000000, 0.000000, 0.542157
2488, 0.000000, 0.000000, 0.542157
2489, 0.000000, 0.000000, 0.542157
2490, 0.000000, 0.000000, 0.542157
2491, 0.000000, 0.000000, 0.542157
2492, 0.000000, 0.000000, 0.542157
2493, 0.000000, 0.000000, 0.542157
2494, 0.000000, 0.000000, 0.542157
2495, 0.000000, 0.000000, 0.542157
2496, 0.000000, 0.000000, 0.542157
2497, 0.000000, 0.000000, 0.542157
2498, 0.000000, 0.000000, 0.542157
2499, 0.000000, 0.000000, 0.542157
2500, 0.000000, 0.000000, 0.542157
2501, 0.000000, 0.000000, 0.542157
2502, 0.000000, 0.000000, 0.542157
2503, 0.000000, 0.000000, 0.542157
2504, 0.000000, 0.000000, 0.542157
2505, 0.000000, 0.000000, 0.542157
2506, 0.000000, 0.000000, 0.542157
2507, 0.000000, 0.000000, 0.542157
2508, 0.000000, 0.000000, 0.542157
2509, 0.000000, 0.000000, 0.542157
2510, 0.000000, 0.000000, 0.542157
2511, 0.000000, 0.000000, 0.542157
2512, 0.000000, 0.000000, 0.542157
2513, 0.000000, 0.000000, 0.542157
2514, 0.000000, 0.000000, 0.542157
2515, 0.000000, 0.000000, 0.542157
2516, 0.000000, 0.000000, 0.542157
2517, 0.000000, 0.000000, 0.542157
2518, 0.000000, 0.000000, 0.542157
2519, 0.000000, 0.000000, 0.542157
2520, 0.000000, 0.000000, 0.542157
2521, 0.000000, 0.000000, 0.542157
2522, 0.000000, 0.000000, 0.542157
2523, 0.000000, 0.000000, 0.542157
2524, 0.000000, 0.000000, 0.542157
2525, 0.000000, 0.000000, 0.542157
2526, 0.000000, 0.000000, 0.542157
2527, 0.000000, 0.000000, 0.542157
2528, 0.000000, 0.000000, 0.542157
2529, 0.000000, 0.000000, 0.542157
2530, 0.000000, 0.000000, 0.542157
2531, 0.000000, 0.000000, 0.542157
2532, 0.000000, 0.000000, 0.542157
2533, 0.000000, 0.000000, 0.542157
2534, 0.000000, 0.000000, 0.542157
2535, 0.000000, 0.000000, 0.542157
2536, 0.000000, 0.000000, 0.542157
2537, 0.000000, 0.000000, 0.542157
2538, 0.000000, 0.000000, 0.542157
2539, 0.000000, 0.000000, 0.542157
2540, 0.000000, 0.000000, 0.542157
2541, 0.000000, 0.000000, 0.542157
2542, 0.000000, 0.000000, 0.542157
2543, 0.000000, 0.000000, 0.542157
2544, 0.000000, 0.000000, 0.542157
2545, 0.000000, 0.000000, 0.542157
2546, 0.000000, 0.000000, 0.542157
2547, 0.000000, 0.000000, 0.542157
2548, 0.000000, 0.000000, 0.542157
2549, 0.000000, 0.000000, 0.542157
2550, 0.000000, 0.000000, 0.542157
2551, 0.000000, 0.000000, 0.542157
2552, 0.000000, 0.000000, 0.542157
2553, 0.000000, 0.000000, 0.542157
2554, 0.000000, 0.000000, 0.542157
2555, 0.000000, 0.000000, 0.542157
2556, 0.000000, 0.000000, 0.542157
2557, 0.000000, 0.000000, 0.542157
2558, 0.000000, 0.000000, 0.542157
2559, 0.000000, 0.000000, 0.542157
2560, 0.000000, 0.000000, 0.542157
2561, 0.000000, 0.000000, 0.542157
2562, 0.000000, 0.000000, 0.542157
2563, 0.000000, 0.000000, 0.542157
2564, 0.000000, 0.000000, 0.542157
2565, 0.000000, 0.000000, 0.542157
2566, 0.000000, 0.000000, 0.542157
2567, 0.000000, 0.000000, 0.542157
2568, 0.000000, 0.000000, 0.542157
2569, 0.000000, 0.000000, 0.542157
2570, 0.000000, 0.000000, 0.542157
2571, 0.000000, 0.000000, 0.542157
2572, 0.000000, 0.000000, 0.542157
2573, 0.000000, 0.000000, 0.542157
2574, 0.000000, 0.000000, 0.542157
2575, 0.000000, 0.000000, 0.542157
2576, 0.000000, 0.000000, 0.542157
2577, 0.000000, 0.000000, 0.542157
2578, 0.000000, 0.000000, 0.542157
2579, 0.000000, 0.000000, 0.542157
2580, 0.000000, 0.000000, 0.542157
2581, 0.000000, 0.000000, 0.542157
2582, 0.000000, 0.000000, 0.542157
2583, 0.000000, 0.000000, 0.542157
2584, 0.000000, 0.000000, 0.542157
2585, 0.000000, 0.000000, 0.542157
2586, 0.000000, 0.000000, 0.542157
2587, 0.000000, 0.000000, 0.542157
2588, 0.000000, 0.000000, 0.542157
2589, 0.000000, 0.000000, 0.542157
2590, 0.000000, 0.000000, 0.542157
2591, 0.000000, 0.000000, 0.542157
2592, 0.000000, 0.000000, 0.542157
2593, 0.000000, 0.000000, 0.542157
2594, 0.000000, 0.000000, 0.542157
2595, 0.000000, 0.000000, 0.542157
2596, 0.000000, 0.000000, 0.542157
2597, 0.000000, 0.000000, 0.542157
2598, 0.000000, 0.000000, 0.542157
2599, 0.000000, 0.000000, 0.542157
2600, 0.000000, 0.000000, 0.542157
2601, 0.000000, 0.000000, 0.542157
2602, 0.000000, 0.000000, 0.542157
2603, 0.000000, 0.000000, 0.542157
2604, 0.000000, 0.000000, 0.542157
2605, 0.000000, 0.000000, 0.542157
2606, 0.000000, 0.000000, 0.542157
2607, 0.000000, 0.000000, 0.542157
2608, 0.000000, 0.000000, 0.542157
2609, 0.000000, 0.000000, 0.542157
2610, 0.000000, 0.000000, 0.542157
2611, 0.000000, 0.000000, 0.542157
2612, 0.000000, 0.000000, 0.542157
2613, 0.000000, 0.000000, 0.542157
2614, 0.000000, 0.000000, 0.542157
2615, 0.000000, 0.000000, 0.542157
2616, 0.000000, 0.000000, 0.542157
2617, 0.000000, 0.000000, 0.542157
2618, 0.000000, 0.000000, 0.542157
2619, 0.000000, 0.000000, 0.542157
2620, 0.000000, 0.000000, 0.542157
2621, 0.000000, 0.000000, 0.542157
2622, 0.000000, 0.000000, 0.542157
2623, 0.000000, 0.000000, 0.542157
2624, 0.000000, 0.000000, 0.542157
2625, 0.000000, 0.000000, 0.542157
2626, 0.000000, 0.000000, 0.542157
2627, 0.000000, 0.000000, 0.542157
2628, 0.000000, 0.000000, 0.542157
2629, 0.000000, 0.000000, 0.542157
2630, 0.000000, 0.000000, 0.542157
2631, 0.000000, 0.000000, 0.542157
2632, 0.000000, 0.000000, 0.542157
2633, 0.000000, 0.000000, 0.542157
2634, 0.000000, 0.000000, 0.542157
2635, 0.000000, 0.000000, 0.542157
2636, 0.000000, 0.000000, 0.542157
2637, 0.000000, 0.000000, 0.542157
2638, 0.000000, 0.000000, 0.542157
2639, 0.000000, 0.000000, 0.542157
2640, 0.000000, 0.000000, 0.542157
2641, 0.000000, 0.000000, 0.542157
2642, 0.000000, 0.000000, 0.542157
2643, 0.000000, 0.000000, 0.542157
2644, 0.000000, 0.000000, 0.542157
2645, 0.000000, 0.000000, 0.542157
2646, 0.000000, 0.000000, 0.542157
2647, 0.000000, 0.000000, 0.542157
2648, 0.000000, 0.000000, 0.542157
2649, 0.000000, 0.000000, 0.542157
2650, 0.000000, 0.000000, 0.542157
2651, 0.000000, 0.000000, 0.542157
2652, 0.000000, 0.000000, 0.542157
2653, 0.000000, 0.000000, 0.542157
2654, 0.000000, 0.000000, 0.542157
2655, 0.000000, 0.000000, 0.542157
2656, 0.000000, 0.000000, 0.542157
2657, 0.000000, 0.000000, 0.542157
2658, 0.000000, 0.000000, 0.542157
2659, 0.000000, 0.000000, 0.542157
2660, 0.000000, 0.000000, 0.542157
2661, 0.000000, 0.000000, 0.542157
2662, 0.000000, 0.000000, 0.542157
2663, 0.000000, 0.000000, 0.542157
2664, 0.000000, 0.000000, 0.542157
2665, 0.000000, 0.000000, 0.542157
2666, 0.000000, 0.000000, 0.542157
2667, 0.000000, 0.000000, 0.542157
2668, 0.000000, 0.000000, 0.542157
2669, 0.000000, 0.000000, 0.542157
2670, 0.000000, 0.000000, 0.542157
2671, 0.000000, 0.000000, 0.542157
2672, 0.000000, 0.000000, 0.542157
2673, 0.000000, 0.000000, 0.542157
2674, 0.000000, 0.000000, 0.542157
2675, 0.000000, 0.000000, 0.542157
2676, 0.000000, 0.000000, 0.542157
2677, 0.000000, 0.000000, 0.542157
2678, 0.000000, 0.000000, 0.542157
2679, 0.000000, 0.000000, 0.542157
2680, 0.000000, 0.000000, 0.542157
2681, 0.000000, 0.000000, 0.542157
2682, 0.000000, 0.000000, 0.542157
2683, 0.000000, 0.000000, 0.542157
2684, 0.000000, 0.000000, 0.542157
2685, 0.000000, 0.000000, 0.542157
2686, 0.000000, 0.000000, 0.542157
2687, 0.000000, 0.000000, 0.542157
2688, 0.000000, 0.000000, 0.542157
2689, 0.000000, 0.000000, 0.542157
2690, 0.000000, 0.000000, 0.542157
2691, 0.000000, 0.000000, 0.542157
2692, 0.000000, 0.000000, 0.542157
2693, 0.000000, 0.000000, 0.542157
2694, 0.000000, 0.000000, 0.542157
2695, 0.000000, 0.000000, 0.542157
2696, 0.000000, 0.000000, 0.542157
2697, 0.000000, 0.000000, 0.542157
2698, 0.000000, 0.000000, 0.542157
2699, 0.000000, 0.000000, 0.542157
2700, 0.000000, 0.000000, 0.542157
2701, 0.000000, 0.000000, 0.542157
2702, 0.000000, 0.000000, 0.542157
2703, 0.000000, 0.000000, 0.542157
2704, 0.000000, 0.000000, 0.542157
2705, 0.000000, 0.000000, 0.542157
2706, 0.000000, 0.000000, 0.542157
2707, 0.000000, 0.000000, 0.542157
